profile,scheme,scale,renderer,scene,backdrop,component,pose,tinted,set,R,twin,ratio2Native,ratio2Web,levelNative,levelWeb,structureNative,structureWeb,rimPeakWeb,rimPeakNative,tintDeltaLWeb,tintChromaDeltaWeb,ssim,deP95,departure,departureNative
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,mid-chroma-solid__rrect-lg__inactive,mid-chroma-solid,rrect-lg,inactive,False,probe,4.959981270002812,0.2561621864316599,1.0310767285763638,0.26627528659404165,0.2690511744970345,0.07701869390007499,0.003412222826256978,0.0017156058203447039,0.0024622253077018624,0,-0.20560934810191628,-0.2265260516538517,0.990209065535847,0.3483059557150456,0.023475778701110204,0.002627794894058667
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,mid-chroma-solid__rrect-md__inactive,mid-chroma-solid,rrect-md,inactive,False,probe,2.8369300760297924,0.3915903817809731,1.0332629586791047,0.4433159025630911,0.27268495275880966,0.07487672938589422,0.0025570304347196393,0.0011773887341515442,0.0006482276817546956,0,-0.20215600626013475,-0.17193564674686604,0.9906078251812734,0.31715953844927347,0.0018045291823644033,0.0006577071999525837
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,mid-chroma-solid__rrect-md__inactive,mid-chroma-solid,rrect-md,inactive,False,probe,5.752173017248452,0.2694355116099649,1.0332629586791047,0.2662763099373566,0.27268495275880966,0.07699976528011501,0.0025570304347196393,0.0010102437219622021,0.0009283150448617106,0,-0.2056508783343297,-0.22658069571299794,0.9944755886749754,0.3510322275406376,0.0017386062595452923,0.0006577071999525837
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,0.7030242591553884,0.045222993568212445,0.6470477552898682,0.0031158514671644428,0.29040338804594723,0.2914828507361998,0.045064124809520156,0.003471725705979001,0,0.014313756808709888,0.06417479761438338,-0.02110477783834026,0.987855385466734,0.06978957002822749,0.0002898723162118975,0.0005028057388362152
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,0.3437569638128574,0.025872019369540068,0.6470477552898682,0.0058536669612584795,0.29040338804594723,0.28964626259766735,0.045064124809520156,0.012324781529044794,0.0028725906158028613,0.014313756808709888,0.06276170736034314,-0.020967194149150204,0.987949300898694,0.0685891309735067,0.00027974584044445185,0.0005028057388362152
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,1.076728194230436,0.9071760663343617,0.9033809345383342,0.21635120777696043,0.20367884941186457,0.18729585895140352,0.04271030775249661,0.010743828887831305,0,0,-0.0292737564151494,-0.01271000808638435,0.9839767433110448,0.08047945358244095,0.0002976245317611721,0.0005135933890035194
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,0.65616004077807,0.47358002787513037,0.9033809345383342,0.11702048690951247,0.20367884941186457,0.18782859675829455,0.04271030775249661,0.009852494148753393,0,0,-0.02883336731402686,-0.013618947534248896,0.9840613634388324,0.0885953706071658,0.00030102858886918714,0.0005135933890035194
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,0.7138814449442881,2.569607283798826,1.4858622163703399,1.5441122543585017,0.4429870273876052,0.4273856910973234,0.020160267767140527,0.006790267728372392,2.3716457138667213e-05,0.02763967931973732,0.16628206623772956,0.15371214048828197,0.9831683715775447,0.011253749505664929,-0.0003907264155316747,0.0002980967441992842
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,1.3181316517488213,1.8413323842387046,1.4858622163703399,1.5403607225305351,0.4429870273876052,0.42846868230168716,0.020160267767140527,0.01094411533257043,0.018965983057721403,0.02763967931973732,0.16674422987285253,0.15310885057100893,0.9948205437695685,0.011253749505664929,0.0002547294985281952,0.0002980967441992842
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,1.0615570182358944,0.7994470479007184,0.9727957697692865,0.18831255071440753,0.22544381544766576,0.17903572753827035,0.04610663216842405,0.009510245210752109,0.014987186435215488,0.08086494127692201,-0.03255268928680233,-0.022414579532920656,0.9820979315392672,0.09456399098199564,0.0008217049763731521,0.00031849013093287744
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,0.2944843967345451,0.19359178554385398,0.9727957697692865,0.10590693140422897,0.22544381544766576,0.17974754695129497,0.04610663216842405,0.020337332305618454,0.04183488225037499,0.08086494127692201,-0.03197740515951497,-0.023902838953702935,0.9888584281870875,0.0972784420338267,0.0002837321690762344,0.00031849013093287744
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,1.004146075234383,0.9908972704106777,0.9029906568927473,0.19715707533798493,0.16953943437201882,0.1596613225217112,0.03435214697770349,0.007681770313290863,0,0,-0.06431096856918261,-0.013539620698462812,0.9720334534846847,0.1409981799968388,0.0015409596136675779,0.001075263299207784
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,0.5121066347326897,0.4052212436676781,0.9029906568927473,0.11787723941134397,0.16953943437201882,0.1619472374925037,0.03435214697770349,0.009456690639081762,0,0,-0.06208402869588314,-0.016546549997073036,0.972408009837106,0.15305944081807174,0.001650450983093601,0.001075263299207784
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,0.952201275690021,0.8501549485301776,0.9178252916369178,0.19240056867811228,0.18872122321478968,0.1625481415031666,0.038915527743822495,0.008919310679253981,0,0,-0.06064361006911012,-0.015661680153606895,0.9724821336745618,0.15399281950473728,0.0025196562547367012,0.0018351996044560618
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,0.31472521733229597,0.23723433986644113,0.9178252916369178,0.10910400228464989,0.18872122321478968,0.16369676276590328,0.038915527743822495,0.0159967786246052,0.0115920594643463,0,-0.05969682100421947,-0.01864337431102388,0.978845115613168,0.16743691544336847,0.0016394762961024123,0.0018351996044560618
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,css,photo__rrect-ml__inactive,photo,rrect-ml,inactive,False,probe,0.9699131312145122,1.0221282511567664,0.8996822052021303,0.21042915221776345,0.16591347143295804,0.16036211543293935,0.039164494405697595,0.009704404135385657,0,0,-0.06751683148540355,-0.0025104480746559817,0.9603156351157314,0.1693612097639211,0.006400577806321388,0.002090486716538748
apple-macos-27.0-1x-dark-standard-glass0.5,dark,1,webgpu,photo__rrect-ml__inactive,photo,rrect-ml,inactive,False,probe,0.5152852170426969,0.44422710229407536,0.8996822052021303,0.1254869599197308,0.16591347143295804,0.16138339089953188,0.039164494405697595,0.011259709243745766,0,0,-0.06630549074755565,-0.003087053023646178,0.9598026717126398,0.18138429595669495,0.006918909310708525,0.002090486716538748
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,checkerboard__capsule-button__inactive-tint-orange,checkerboard,capsule-button,inactive,True,calibration,6.562683577268087e-06,0.021322456977084445,523.3071678897991,1.8434784214950226,0.6933535536131648,0.7831819782793062,0.05150263863217269,0.0118204389993964,0,0.0005529808524873392,0.12806591956037605,4.77352861675391e-09,0.9820778631828303,0.033536366556537155,0.0009201330876162585,0.001989641707089481
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,checkerboard__capsule-button__inactive-tint-orange,checkerboard,capsule-button,inactive,True,calibration,1.7169634994920447e-05,0.00054050754352893,523.3071678897991,1.7555000193656187,0.6933535536131648,0.74285851173157,0.05150263863217269,0.16972752686149928,0,0.0005529808524873392,0.1119668022714223,4.173450214088274e-09,0.97197440847748,0.033536366556537155,0.0011922091065308107,0.001989641707089481
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,checkerboard__capsule-button__rest-tint-orange,checkerboard,capsule-button,active,True,calibration,0.993788205248029,0.22895268335705404,9256572.33004528,8925897.03748869,0.4130747456870378,0.45202790818367805,0.019265207663323684,0.11330609568644708,0.21971297587188648,0.031454230541190176,-0.015423954934136508,0.15802590658320664,0.9677772474112062,0.010292076753174837,-0.0012107508786433283,0.0014764798151221563
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,checkerboard__capsule-button__rest-tint-orange,checkerboard,capsule-button,active,True,calibration,1.0001486782870044,0.26222631819054615,9256572.33004528,8928444.140612392,0.4130747456870378,0.45018740395839646,0.019265207663323684,0.0951788894061908,0.3505268003989981,0.031454230541190176,-0.01645158086964682,0.1607141156749745,0.9836096401720039,0.01028499879092763,0.0009651736025200247,0.0014764798151221563
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,1.712472311388598,0.23822748099195562,0.07187057891227372,0.0015883895741237645,0.6838440830609889,0.78315562240287,0.048157493004357656,0.00604776738790156,0,0.0023471265999488455,0.32291051645365587,-0.021280836402916732,0.9903251623728478,0.03917439281851961,0.00031182504846371514,0.0007380442110677699
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,0.21424879526923507,0.015454456896503257,0.07187057891227372,0.007686165857940879,0.6838440830609889,0.7426379170995372,0.048157493004357656,0.1704534734390824,0,0.0023471265999488455,0.3067357220760146,-0.021309312532960003,0.9623760493534049,0.03917439281851961,0.0006021325225521961,0.0007380442110677699
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,0.8467331707004792,0.42623742452010827,0.09698804032598568,0.013759596146335281,0.8805475531714285,0.9595308722083601,0.05575235367581686,0.02196936576066686,0,0.0026278201059217743,0.38744674168396975,-0.020898741184333408,0.9962065875852103,0.02686082398845066,0.0003432936168421206,0.0004309205897176421
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,0.1551687147740919,0.01561314788406968,0.09698804032598568,0.0075804074437639205,0.8805475531714285,0.9440884445771947,0.05575235367581686,0.19747573280121428,9.992007221626409e-16,0.0026278201059217743,0.3821652219026357,-0.0213025538550473,0.9739831649126091,0.03699919536471823,0.0006021325225521961,0.0004309205897176421
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,0.9485125345800963,0.19745406157650877,1.5216836836724414,1.470336747382753,0.4106497878148677,0.44897509696526405,0.017542414180392762,0.11377967369830129,0.220180295344148,0.032614020950900435,0.17788611805400578,0.13695411802263652,0.9583745291008627,0.010293106479256733,-0.0039651662064124,0.00020375164435457733
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,0.9902720044441513,0.23077863150943795,1.5216836836724414,1.4683243633654046,0.4106497878148677,0.4476322499014223,0.017542414180392762,0.09253603901790725,0.3560211503391707,0.032614020950900435,0.17695919201936383,0.13921626153752634,0.9809139358165504,0.010293106479256733,0.0003754913099520967,0.00020375164435457733
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,0.8581169289403198,1.202350722762411,0.10850673374510952,0.04313852371319159,0.8871975250594956,0.9163055321747486,0.052456351232103154,0.02176798351748663,0.03617695164401635,0.022363695260242067,0.37256140091452117,-0.02043803641633151,0.9657390363150438,0.012383571454199735,-0.006987944333679977,0.00041512308258839016
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,0.8146573814997191,1.022490044800583,0.10850673374510952,0.05013008958070027,0.8871975250594956,0.900855613208835,0.052456351232103154,0.02998011613111077,0.09281863314852956,0.022363695260242067,0.3670843547966808,-0.020292167134619416,0.9960001916953859,0.008481917056451207,0.00031736323749185266,0.00041512308258839016
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,0.37929126368227406,0.28721930380178,0.1106535898698167,0.010176381340501405,0.8853111913671499,0.9806707299725329,0.04068880028356623,0.015392271452196649,0,0.00048215357622560795,0.3919198863336052,-0.025289878338897745,0.9948173295772649,0.038436132899101826,0.0007980970266443449,0.0007829877958612611
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,0.0874893025920819,0.007763265531177498,0.1106535898698167,0.004712280559941006,0.8853111913671499,0.9641980008781721,0.04068880028356623,0.15364224870102997,0.00023622332101191912,0.00048215357622560795,0.38623677953887614,-0.026107360685651875,0.9545425534488036,0.041179060413120944,0.0011019433584947317,0.0007829877958612611
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,0.765694686613084,0.9939463053470875,0.11591756271300636,0.040847653390723916,0.8853681923114887,0.9107744794746704,0.03982040597882117,0.017882150294005632,0.039687116781388476,0.014450681231941265,0.36778642735697176,-0.024912401586410705,0.945729810888201,0.018433048403754076,-0.01360789907310083,0.001574456313030889
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,0.7521966395927093,0.8356101300100026,0.11591756271300636,0.052078948890182594,0.8853681923114887,0.8991640374648008,0.03982040597882117,0.02634177764105764,0.08008743040331412,0.014450681231941265,0.3636439791399695,-0.02484980692344017,0.9941792427011138,0.013386918346318576,0.0009361892834381672,0.001574456313030889
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__toolbar-group__inactive,photo,toolbar-group,inactive,False,validation,1.1719187818754082,1.3818690053731444,0.11816813383493946,0.06321455955805821,0.8778238665273974,0.8829213244322115,0.08299870083063327,0.03637803980508151,0.00011549196296323228,0,0.3298268924072323,-0.027464666588381318,0.9948839921406355,0.011019903270183453,0.00017984645069828522,0.00045248787051580105
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__toolbar-group__inactive,photo,toolbar-group,inactive,False,validation,0.20631774716185097,0.0311364633283497,0.11816813383493946,0.016796770781431828,0.8778238665273974,0.9278781756211482,0.08299870083063327,0.22828690504983437,0,0,0.3457930464407275,-0.027909414250077886,0.9642184733454916,0.037053285785452375,0.0009015383325844736,0.00045248787051580105
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,css,photo__toolbar-group__rest,photo,toolbar-group,active,False,validation,1.1159235632595494,1.5259350137971042,0.12758421977605844,0.06245845834009127,0.8801703957695598,0.9165619363803815,0.07424248435403616,0.02967043602818933,0.021647943951661253,0.006194894371443382,0.34161998054747755,-0.026273075306680844,0.9431067643900419,0.013803450278107218,-0.012271596218237726,0.0004939493530928857
apple-macos-27.0-1x-light-increased-contrast-coupled-glass0.5,,,webgpu,photo__toolbar-group__rest,photo,toolbar-group,active,False,validation,0.9774160833096179,1.1142942561047022,0.12758421977605844,0.05822765690047662,0.8801703957695598,0.908448865633131,0.07424248435403616,0.03818521843334191,0.07155691705241896,0.006194894371443382,0.3387746046164267,-0.026596929491196505,0.99306795685758,0.011065738203115232,0.00010486676243247145,0.0004939493530928857
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,2.8237815461977775,0.4270914868275423,0.05505081636875592,0.0017561734432011114,0.758801136270626,0.722791310975846,0.05362092742620143,0.004916327344396002,0,0.00019239448454089203,0.29859147725405666,-0.021275945166064528,0.9901914791037727,0.019141251919705986,0.00032758433670254753,0.0007308608137014712
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__capsule-button__inactive-tint-orange,photo,capsule-button,inactive,True,calibration,1.758856759656269,0.27750234993772066,0.05505081636875592,0.00592605391125751,0.758801136270626,0.7216123587480081,0.05362092742620143,0.0228346853346611,0.0002660187423072502,0.00019239448454089203,0.2980878497970605,-0.021155283814301953,0.9922788042043084,0.018081377283772498,0.0004333725294403147,0.0007308608137014712
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,1.455692585335504,1.460195117744092,0.07930560948406964,0.03554246927512542,0.9665687291335504,0.9187813517203754,0.061692947517517076,0.020905930535117113,0.0002644379726876034,0.0001521783413040989,0.37329901303620006,-0.02087611013784558,0.9962770748778145,0.018782106603132946,0.0003499975324212035,0.0004213910072958434
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__capsule-button__inactive,photo,capsule-button,inactive,False,calibration,1.1037667398092774,0.7098334955024059,0.07930560948406964,0.02856278856794054,0.9665687291335504,0.9449659323673298,0.061692947517517076,0.03335603428931488,0.0014867316693941701,0.0001521783413040989,0.38251939817206493,-0.020919483952459104,0.9970278426289977,0.012076218882961298,0.00040234751926223445,0.0004213910072958434
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,5.147281156420652,11.719870880039492,1.5373205630618325,1.5246007344451575,0.4264082324160304,0.41383090101325815,0.017015659285637662,0.0014901004811952734,0.0009659185313930507,0.02687781010395318,0.15801761475694664,0.151469783078837,0.9830044576411759,0.007302269016594307,-0.0002455400137278495,0.00020127412044120734
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__capsule-button__rest-tint-orange,photo,capsule-button,active,True,calibration,2.2821127228483165,1.2067222993949214,1.5373205630618325,1.524340716971465,0.4264082324160304,0.41132197312602947,0.017015659285637662,0.010371341283105039,0.00014099609357515197,0.02687781010395318,0.1565644826366981,0.15136343681998596,0.9942317225721912,0.008735282795011474,0.000493520966003941,0.00020127412044120734
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,2.15525978879407,3.2949180087858574,0.08396527943531075,0.07806746314673517,0.9684128332084435,0.8850482576910543,0.0542936034382566,0.0173661999874227,0.0030912975225469985,0.0036773545412071007,0.36148146876847254,-0.01960366460038937,0.9746753780506617,0.03106698816376609,-0.0028220829169956444,0.000405291730985589
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__capsule-button__rest,photo,capsule-button,active,False,calibration,1.1192729043598635,1.1587122838902535,0.08396527943531075,0.05671180335126275,0.9684128332084435,0.8887046831924962,0.0542936034382566,0.032467713996307435,0.001664474878369293,0.0036773545412071007,0.36271807796885525,-0.020321454766806774,0.9977531075828433,0.028815759276669673,0.00040949569017312867,0.000405291730985589
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,1.0160849494370654,1.1815462105535608,0.0784513906180772,0.028165801410306487,0.9683522860909252,0.9377215892877006,0.04258211255044518,0.014754065291963872,0,0,0.37719106306408823,-0.02545481133242605,0.9951555596893942,0.01625846611705837,0.0008057172913461629,0.0007756267845448831
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__rrect-md__inactive,photo,rrect-md,inactive,False,calibration,0.6740521027592626,0.5074400213816334,0.0784513906180772,0.026647557219956226,0.9683522860909252,0.9466502962806107,0.04258211255044518,0.029764987204040208,5.8234545888269373e-05,0,0.38028257072199,-0.025439044756678166,0.996899234092896,0.014558578117789127,0.0009852545248087913,0.0007756267845448831
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,2.360167341740504,3.5225242435759534,0.08018783882962258,0.07662274329972978,0.9680131777804258,0.8909493746210281,0.03966194536231742,0.013689229739290437,0,0.0030522965612868047,0.3608087557765939,-0.02390678073663698,0.9590142684688907,0.03189655467342475,-0.005572253659927671,0.0015668744966520992
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__rrect-md__rest,photo,rrect-md,active,False,calibration,0.905601759449439,0.9327137007758783,0.08018783882962258,0.05510734093975381,0.9680131777804258,0.8926229864302763,0.03966194536231742,0.03021699092202067,0,0.0030522965612868047,0.3613010474506989,-0.024792884276812515,0.9956721160029162,0.031811735361597725,0.0009896531987854296,0.0015668744966520992
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__toolbar-group__inactive,photo,toolbar-group,inactive,False,validation,2.0484081546852875,2.754066276407992,0.0988119593627122,0.10383020213303426,0.9539340154205127,0.8499158233716193,0.08868453796731961,0.037204558787831535,0.00024020050201556398,0.0008619615246451273,0.3175648579763972,-0.027070083821242923,0.9947779928389456,0.04494803162921652,0.00020065467021854454,0.0004184527331880659
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__toolbar-group__inactive,photo,toolbar-group,inactive,False,validation,0.8294173921737735,0.5337164221325635,0.0988119593627122,0.03688349808988553,0.9539340154205127,0.9384068038850771,0.08868453796731961,0.06450682954021365,3.089262213640254e-05,0.0008619615246451273,0.34940753814161396,-0.02740564368323866,0.9970208960617051,0.013623826656064156,0.0003468337151391311,0.0004184527331880659
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,css,photo__toolbar-group__rest,photo,toolbar-group,active,False,validation,2.2799422788673493,3.3085792572249466,0.10247316825672446,0.11576407671032098,0.9562891004274306,0.871167347788485,0.07902247380286088,0.030785643587430526,0,0.0020742305812340156,0.32521042114876464,-0.025512035054517254,0.9604097012173209,0.03775146975022964,-0.004848139402524844,0.0004576511015601166
apple-macos-27.0-1x-light-reduced-transparency-glass0.5,,,webgpu,photo__toolbar-group__rest,photo,toolbar-group,active,False,validation,0.9096438617973385,0.8659936476713287,0.10247316825672446,0.06979875344105185,0.9562891004274306,0.8853227565308511,0.07902247380286088,0.06226666199126907,0,0.0020742305812340156,0.3304581250538604,-0.026377265296795693,0.9968538087756562,0.028022788956601687,0.0003677786714598504,0.0004576511015601166
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard-32__capsule-button__rest-tint-orange,checkerboard-32,capsule-button,active,True,probe,2.4861745733441394,4.688473829538438,8872553.024843434,8808972.47383597,0.35802157022855075,0.35083314861868387,0.035369764389724105,0.0059525998213501,0,0.04840770578299797,-0.07722715294482851,0.16418916738150424,0.9790010651637643,0.02059225338171082,0.0018541734824053327,0.0014157347623358174
apple-macos-27.0-1x-light-standard-glass0.5,light,1,webgpu,checkerboard-32__capsule-button__rest-tint-orange,checkerboard-32,capsule-button,active,True,probe,1.1023780552571034,0.7754293503507026,8872553.024843434,8797551.678060645,0.35802157022855075,0.35456655542827337,0.035369764389724105,0.042134411738254475,0.020471341926853404,0.04840770578299797,-0.07481177438198017,0.1641149513786731,0.9854164848532646,0.009111671754357027,0.0008978270564627041,0.0014157347623358174
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard-4__capsule-button__rest-tint-orange,checkerboard-4,capsule-button,active,True,probe,3.444645280104267,6.466219891392464,8841510.704834517,8809228.393545618,0.3532154496380721,0.35116273844246193,0.02738596472083809,0.0042909761876392715,0.002335224730223018,0.050105772206828936,-0.07701095087103549,0.16416374930942582,0.9804316776657457,0.012264083240382882,0.0019251980915166395,0.001503808718039441
apple-macos-27.0-1x-light-standard-glass0.5,light,1,webgpu,checkerboard-4__capsule-button__rest-tint-orange,checkerboard-4,capsule-button,active,True,probe,1.3435369676581543,1.0349931978980365,8841510.704834517,8808109.074754551,0.3532154496380721,0.35438006151044993,0.02738596472083809,0.022362448828729408,0.0208659710344129,0.050105772206828936,-0.07492722384193229,0.16412429518409294,0.9888912159210839,0.008931096839232105,0.0008962135741654886,0.001503808718039441
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard-64__capsule-button__rest-tint-orange,checkerboard-64,capsule-button,active,True,probe,2.5371472091590728,7.898953960774272,7682716.21445981,7567279.206702429,0.3614657554399183,0.34463487123102005,0.05751519657524474,0.005816741160869918,1.4988010832439613e-15,0.005696277122600402,-0.12081195803440092,0.16304839120559703,0.9753927189413474,0.03672979993816956,0.0010501215780650724,0.0012349126819823507
apple-macos-27.0-1x-light-standard-glass0.5,light,1,webgpu,checkerboard-64__capsule-button__rest-tint-orange,checkerboard-64,capsule-button,active,True,probe,1.0772880795568174,1.0525562357379303,7682716.21445981,7659492.714647016,0.3614657554399183,0.3600763399300579,0.05751519657524474,0.050209486651741166,0.007611697603013223,0.005696277122600402,-0.11033777181390203,0.165442265957019,0.9832512639147813,0.006072665969925436,0.0007650259572746312,0.0012349126819823507
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard-8__capsule-button__rest-tint-orange,checkerboard-8,capsule-button,active,True,probe,3.0476748519578147,6.828658255892706,8863242.651801785,8809293.71870277,0.35609758304047456,0.35132141959114854,0.029031473910944086,0.004919374950889997,0.004721319040102034,0.048918801075123974,-0.07690695808555514,0.16414940181098553,0.9790096407148806,0.013508560318055739,0.0015975385909232482,0.001451420069388874
apple-macos-27.0-1x-light-standard-glass0.5,light,1,webgpu,checkerboard-8__capsule-button__rest-tint-orange,checkerboard-8,capsule-button,active,True,probe,1.1758259721780453,0.8616513703246896,8863242.651801785,8807919.07949791,0.35609758304047456,0.35436786466276515,0.029031473910944086,0.029704084472918217,0.021141689992627388,0.048918801075123974,-0.07492185786831385,0.16417151759494852,0.9879658882238265,0.008792813987600514,0.000893662534336556,0.001451420069388874
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard__capsule-button__inactive-tint-blue,checkerboard,capsule-button,inactive,True,validation,1.3574166678443778e-06,0.00032385846903142557,24291.95465427634,1.4879474783148083,0.3849011127446747,0.4126452305615674,0.04674428607468031,0.010669422664054197,0.0015421066388273674,0.00016711960937587644,-0.049373375317816603,-1.8403429994377442e-09,0.9830175016103341,0.025723380469409158,0.0008257452431247094,0.001538624818430132
apple-macos-27.0-1x-light-standard-glass0.5,light,1,webgpu,checkerboard__capsule-button__inactive-tint-blue,checkerboard,capsule-button,inactive,True,validation,1.3534330092249093e-06,4.47759937864683e-05,24291.95465427634,1.4828575796218473,0.3849011127446747,0.4133423770092679,0.04674428607468031,0.0771328166741699,0,0.00016711960937587644,-0.048954349809847586,-1.8247240126367054e-09,0.9792809097174396,0.024958710564807786,0.0008752494753369601,0.001538624818430132
apple-macos-27.0-1x-light-standard-glass0.5,light,1,css,checkerboard__capsule-button__inactive-tint-orange,checkerboard,capsule-button,inactive,True,calibration,1.3574166678443778e-06,0.00032385846903142557,24291.95465427634,1.4879474783148083,0.3849011127446747,0.4126452305615674,0.04674428607468031,0.010669422664054197,0.0015421066388273674,0.00016711960937587644,-0.049373375317816603,-1.8403429994377442e-09,0.9830175016103341,0.025723380469409158,0.0008257452431247094,0.001538624818430132
