tier,profile,scene,expectedEncoded,actualEncoded,deltaCodes,gated,withinCode
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-md__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-md__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-ml__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-8__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-lc16__rrect-lg__rest,0.7000000000000001,0.699999999999472,-1.3464562798048973e-10,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-lc16__rrect-ml__rest,0.7000000000000001,0.6999999999998068,-4.928890628974614e-11,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard-lc16__rrect-sm__rest,0.7,0.7000000000000058,1.500466417780899e-12,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__capsule-button__inactive-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__glass-over-glass__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__glass-over-glass__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__rrect-md__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,checkerboard__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,hc-text-28__rrect-lg__rest,0.7081887894832936,0.7081887894832938,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-dark-standard,hc-text-28__rrect-sm__rest,0.6159999999999999,0.616,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,hc-text-7__rrect-lg__rest,0.6817829103523825,0.6817829103523827,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-dark-standard,hc-text-7__rrect-sm__rest,0.6229999999999999,0.623,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__capsule-button__inactive,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__capsule-button__rest,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__rrect-lg__inactive,0.0054774511593938275,0.005477451159393822,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__rrect-lg__rest,0.0054774511593938275,0.005477451159393822,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__rrect-ml__inactive,0.003422703936109526,0.0034227039361095207,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__rrect-ml__rest,0.003422703936109526,0.0034227039361095207,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-dark-standard,impulse__rrect-sm__rest,0.007999999999999998,0.007999999999999972,-6.635317295611287e-15,true,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__inactive,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__inactive-pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__inactive-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__rest,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__capsule-button__rest-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__rrect-lg__inactive,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__rrect-lg__rest,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__rrect-md__inactive,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__rrect-md__rest,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-dark-standard,photo__rrect-ml__inactive,0.44394231566614095,0.44394231566614173,1.9817480989559044e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__capsule-button__inactive-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__rrect-md__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,checkerboard__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,hc-text__capsule-button__inactive,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,hc-text__capsule-button__rest,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__inactive,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__inactive-pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__inactive-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__rest,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__capsule-button__rest-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__rrect-lg__inactive,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__rrect-lg__rest,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__rrect-md__inactive,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__rrect-md__rest,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__toolbar-group__inactive,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-1x-light-increased-contrast,photo__toolbar-group__rest,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,checkerboard__rrect-md__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,checkerboard__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,hc-text__capsule-button__inactive,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,hc-text__capsule-button__rest,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__inactive,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__inactive-pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__inactive-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__rest,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__capsule-button__rest-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__rrect-lg__inactive,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__rrect-lg__rest,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__rrect-md__inactive,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__rrect-md__rest,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__toolbar-group__inactive,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-1x-light-reduced-transparency,photo__toolbar-group__rest,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__rrect-ml__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-32__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-4__capsule-button__rest,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-4__capsule-button__rest-tint-orange,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-4__rrect-lg__rest,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-4__rrect-ml__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-4__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__capsule-button__rest,0.5779967159277504,0.5779967159277504,0,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__capsule-button__rest-tint-orange,0.5779967159277504,0.5779967159277504,0,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-lg__inactive,0.502464853021727,0.5024648530217273,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-lg__rest,0.502464853021727,0.5024648530217273,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-md__inactive,0.45527156549520753,0.45527156549520764,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-md__rest,0.45527156549520753,0.45527156549520764,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-ml__rest,0.5099828864803193,0.5099828864803194,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-64__rrect-sm__rest,0.9999999999999999,1,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-md__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-md__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-ml__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-8__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-lc16__rrect-lg__rest,0.7000000000000001,0.699999999999472,-1.3464562798048973e-10,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-lc16__rrect-ml__rest,0.7000000000000001,0.6999999999998068,-4.928890628974614e-11,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard-lc16__rrect-sm__rest,0.7,0.7000000000000058,1.500466417780899e-12,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__inactive-pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__inactive-tint-blue,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__inactive-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__rest-tint-blue,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__glass-over-glass__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__glass-over-glass__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-md__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-md__inactive-pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-md__pressed,0.4999999999999999,0.5,2.8310687127941492e-14,false,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-sm__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__toolbar-group__inactive,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,checkerboard__toolbar-group__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text-28__rrect-lg__rest,0.7081887894832936,0.7081887894832938,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text-28__rrect-sm__rest,0.6159999999999999,0.616,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text-7__rrect-lg__rest,0.6817829103523825,0.6817829103523827,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text-7__rrect-sm__rest,0.6229999999999999,0.623,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__capsule-button__inactive,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__capsule-button__inactive-tint-orange,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__capsule-button__rest,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__capsule-button__rest-tint-orange,0.6026272577996714,0.6026272577996716,5.6621374255882984e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__rrect-md__inactive,0.6060303514376996,0.6060303514376997,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,hc-text__rrect-md__rest,0.6060303514376996,0.6060303514376997,2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,impulse__capsule-button__inactive,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__capsule-button__inactive-tint-orange,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__capsule-button__rest,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__capsule-button__rest-tint-orange,0.0032840722495894904,0.003284072249589479,-2.8753041614315578e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-lg__inactive,0.0054774511593938275,0.005477451159393822,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-lg__rest,0.0054774511593938275,0.005477451159393822,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-md__inactive,0.0031948881789137375,0.0031948881789137266,-2.7647155398380363e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-md__rest,0.0031948881789137375,0.0031948881789137266,-2.7647155398380363e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-ml__inactive,0.003422703936109526,0.0034227039361095207,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-ml__rest,0.003422703936109526,0.0034227039361095207,-1.3270634591222574e-15,true,true
css,apple-macos-26.5-1x-light-standard,impulse__rrect-sm__rest,0.007999999999999998,0.007999999999999972,-6.635317295611287e-15,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__inactive,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__inactive-pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__inactive-tint-blue,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__inactive-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__inactive-tint-orange-half,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__pressed,0.46274873418332846,0.46138455652059357,-0.3478653039973967,false,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__rest,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__rest-tint-blue,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__rest-tint-orange,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__capsule-button__rest-tint-orange-half,0.46274873418332846,0.46274873418332674,-4.388156504830931e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__glass-over-glass__inactive,0.4413855273463122,0.44138552734631226,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,photo__glass-over-glass__rest,0.4413855273463122,0.44138552734631226,1.4155343563970746e-14,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-lg__inactive,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-lg__inactive-tint-orange,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-lg__rest,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-lg__rest-tint-orange,0.44151759493353665,0.44151759493353365,-7.643885524544203e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive-pressed,0.44739552256259263,0.4484215622535503,0.26164012119420293,false,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__inactive-tint-orange,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__pressed,0.44739552256259263,0.4484215622535503,0.26164012119420293,false,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__rest,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-md__rest-tint-orange,0.44739552256259263,0.44739552256259096,-4.246603069191224e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-ml__inactive,0.44394231566614095,0.44394231566614173,1.9817480989559044e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-ml__rest,0.44394231566614095,0.44394231566614173,1.9817480989559044e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-sm__inactive,0.42298461607843135,0.42298461607843124,-2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,photo__rrect-sm__rest,0.42298461607843135,0.42298461607843124,-2.8310687127941492e-14,true,true
css,apple-macos-26.5-1x-light-standard,photo__toolbar-group__inactive,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-1x-light-standard,photo__toolbar-group__rest,0.4906975334496801,0.4906975334496791,-2.5479618415147343e-13,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-lg__inactive,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-lg__rest,0.49999999999999983,0.5,4.246603069191224e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-md__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-ml__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-32__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-4__capsule-button__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-4__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-lg__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-ml__rest,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-4__rrect-sm__rest,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__capsule-button__rest,0.5785905074994862,0.5785905074994864,5.6621374255882984e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__capsule-button__rest-tint-orange,0.5785905074994862,0.5785905074994864,5.6621374255882984e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-lg__inactive,0.5025336681123029,0.5025336681123032,5.6621374255882984e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-lg__rest,0.5025336681123029,0.5025336681123032,5.6621374255882984e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-md__inactive,0.4550146510388917,0.4550146510388918,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-md__rest,0.4550146510388917,0.4550146510388918,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-ml__rest,0.5099108734402851,0.5099108734402852,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-64__rrect-sm__rest,0.9999999999999998,1,5.6621374255882984e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-8__capsule-button__rest-tint-orange,0.4999999999999999,0.5,2.8310687127941492e-14,true,true
css,apple-macos-26.5-2x-dark-standard,checkerboard-8__rrect-lg__inactive,0.49999999999999994,0.5,1.4155343563970746e-14,true,true
