comparator,profile,pose,part,family,space,objective,fitFile,fit,power,angleRadians,worstAbsoluteBin,shellZeroWorstAbsoluteBin,observedBarMaximum,effectiveTolerance,populatedBins,pixels,underpopulatedBins,outcome,domain
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,112,8.0,0.8726646259971648,116.0,86.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,shipped-diagonal,encoded,minimax,w33-web-fits.json,65,2.0,0.0,116.0,61.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,signed-normal,encoded,minimax,w33-web-fits.json,81,2.0,0.0,116.0,61.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,inactive,straight,two-term-even,encoded,least-squares,w33-web-fits.json,96,4.0,0.0,116.0,85.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,162,2.0,0.0,125.14285714285714,67.83333333333333,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,constant,encoded,minimax,w33-web-fits.json,3,2.0,0.0,125.14285714285714,115.88888888888889,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,even,encoded,minimax,w33-web-fits.json,19,0.5,0.0,125.14285714285714,83.52631578947368,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,gradient,encoded,least-squares,w33-web-fits.json,146,2.0,0.0,125.14285714285714,86.52941176470588,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,isotropic-even,encoded,least-squares,w33-web-fits.json,34,4.0,0.0,125.14285714285714,80.88235294117646,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,130,0.5,0.0,125.14285714285714,78.6470588235294,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,50,2.0,0.0,130.1764705882353,130.1764705882353,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,rotated-axis,encoded,least-squares,w33-web-fits.json,114,1.0,1.5707963267948966,125.14285714285714,79.52941176470588,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,shipped-diagonal,encoded,minimax,w33-web-fits.json,67,2.0,0.0,125.14285714285714,118.31944444444444,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,signed-normal,encoded,least-squares,w33-web-fits.json,82,2.0,0.0,125.14285714285714,120.58823529411765,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,arc,two-term-even,encoded,minimax,w33-web-fits.json,99,1.0,0.0,125.14285714285714,72.91666666666667,0.0,1,672,10774,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,162,2.0,0.0,127.96052631578948,85.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,constant,encoded,least-squares,w33-web-fits.json,2,2.0,0.0,127.96052631578948,96.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,even,encoded,least-squares,w33-web-fits.json,18,2.0,0.0,127.96052631578948,86.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,gradient,encoded,minimax,w33-web-fits.json,147,2.0,0.0,127.96052631578948,73.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,34,4.0,0.0,127.96052631578948,87.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,130,0.5,0.0,127.96052631578948,86.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,one-sided-diagonal,encoded,minimax,w33-web-fits.json,51,2.0,0.0,127.96052631578948,86.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,rotated-axis,encoded,minimax,w33-web-fits.json,115,0.5,1.6144295580947547,127.96052631578948,80.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,66,2.0,0.0,127.96052631578948,95.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,signed-normal,encoded,least-squares,w33-web-fits.json,82,2.0,0.0,127.96052631578948,96.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-dark-standard-glass0.5,rest,straight,two-term-even,encoded,least-squares,w33-web-fits.json,98,4.0,0.0,127.96052631578948,87.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,164,2.0,0.0,58.42857142857143,28.333333333333332,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,constant,encoded,least-squares,w33-web-fits.json,4,2.0,0.0,58.42857142857143,25.805555555555557,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,even,encoded,least-squares,w33-web-fits.json,20,0.5,0.0,58.42857142857143,29.083333333333332,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,gradient,encoded,least-squares,w33-web-fits.json,148,2.0,0.0,58.42857142857143,25.805555555555557,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,isotropic-even,encoded,least-squares,w33-web-fits.json,36,8.0,0.0,58.42857142857143,25.36111111111111,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,132,0.5,0.0,58.42857142857143,26.75,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,52,2.0,0.0,58.42857142857143,49.22222222222222,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,rotated-axis,encoded,least-squares,w33-web-fits.json,116,8.0,0.916297857297023,58.42857142857143,25.944444444444443,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,shipped-diagonal,encoded,minimax,w33-web-fits.json,69,2.0,0.0,58.42857142857143,28.0,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,signed-normal,encoded,least-squares,w33-web-fits.json,84,2.0,0.0,58.42857142857143,25.805555555555557,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,arc,two-term-even,encoded,least-squares,w33-web-fits.json,100,4.0,0.0,58.42857142857143,26.52777777777778,0.0,1,672,10744,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,164,2.0,0.0,57.0,19.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,constant,encoded,least-squares,w33-web-fits.json,4,2.0,0.0,57.0,17.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,even,encoded,least-squares,w33-web-fits.json,20,0.5,0.0,57.0,43.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,gradient,encoded,least-squares,w33-web-fits.json,148,2.0,0.0,57.0,18.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,36,8.0,0.0,57.0,18.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,132,0.5,0.0,57.0,20.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,52,2.0,0.0,57.0,43.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,116,8.0,0.916297857297023,57.0,18.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,68,2.0,0.0,57.0,18.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,signed-normal,encoded,least-squares,w33-web-fits.json,84,2.0,0.0,57.0,18.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,inactive,straight,two-term-even,encoded,least-squares,w33-web-fits.json,100,4.0,0.0,57.0,19.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,166,2.0,0.0,83.85714285714286,29.02777777777778,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,constant,encoded,least-squares,w33-web-fits.json,6,2.0,0.0,83.85714285714286,36.0,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,even,encoded,minimax,w33-web-fits.json,23,0.5,0.0,83.85714285714286,32.0,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,gradient,encoded,least-squares,w33-web-fits.json,150,2.0,0.0,83.85714285714286,32.69444444444444,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,isotropic-even,encoded,least-squares,w33-web-fits.json,38,8.0,0.0,83.85714285714286,33.138888888888886,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,isotropic-two-axis,encoded,minimax,w33-web-fits.json,135,0.5,0.0,83.85714285714286,32.142857142857146,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,54,2.0,0.0,83.85714285714286,54.0,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,rotated-axis,encoded,least-squares,w33-web-fits.json,118,0.5,1.5707963267948966,83.85714285714286,33.138888888888886,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,shipped-diagonal,encoded,least-squares,w33-web-fits.json,70,2.0,0.0,83.85714285714286,37.0,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,signed-normal,encoded,least-squares,w33-web-fits.json,86,2.0,0.0,83.85714285714286,36.0,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,arc,two-term-even,encoded,minimax,w33-web-fits.json,103,0.5,0.0,83.85714285714286,32.142857142857146,0.0,1,672,10738,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,166,2.0,0.0,84.0,11.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,constant,encoded,least-squares,w33-web-fits.json,6,2.0,0.0,84.0,13.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,even,encoded,least-squares,w33-web-fits.json,22,1.0,0.0,84.0,24.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,gradient,encoded,least-squares,w33-web-fits.json,150,2.0,0.0,84.0,10.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,38,8.0,0.0,84.0,9.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,134,0.5,0.0,84.0,11.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,54,2.0,0.0,84.0,24.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,118,0.5,1.5707963267948966,84.0,10.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,70,2.0,0.0,84.0,12.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,signed-normal,encoded,least-squares,w33-web-fits.json,86,2.0,0.0,84.0,13.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-1x-light-standard-glass0.5,rest,straight,two-term-even,encoded,least-squares,w33-web-fits.json,102,4.0,0.0,84.0,10.0,0.0,1,84,4152,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,168,2.0,0.0,115.0,52.64705882352941,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,constant,encoded,minimax,w33-web-fits.json,9,2.0,0.0,115.0,80.88235294117646,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,even,encoded,minimax,w33-web-fits.json,25,0.5,0.0,115.0,80.70588235294117,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,gradient,encoded,minimax,w33-web-fits.json,153,2.0,0.0,115.0,65.87671232876713,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,isotropic-even,encoded,minimax,w33-web-fits.json,41,1.0,0.0,115.0,80.6470588235294,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,isotropic-two-axis,encoded,minimax,w33-web-fits.json,137,2.0,0.0,115.0,80.88235294117646,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,56,2.0,0.0,127.29411764705883,127.29411764705883,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,rotated-axis,encoded,minimax,w33-web-fits.json,121,0.5,1.6144295580947547,115.0,85.5,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,shipped-diagonal,encoded,minimax,w33-web-fits.json,73,2.0,0.0,115.0,81.41176470588235,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,signed-normal,encoded,minimax,w33-web-fits.json,89,2.0,0.0,115.0,80.88235294117646,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,arc,two-term-even,encoded,minimax,w33-web-fits.json,105,0.5,0.0,115.0,80.82352941176471,0.0,1,672,21320,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,168,2.0,0.0,115.0,41.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,constant,encoded,minimax,w33-web-fits.json,9,2.0,0.0,115.0,74.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,even,encoded,least-squares,w33-web-fits.json,24,0.5,0.0,121.0,121.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,gradient,encoded,least-squares,w33-web-fits.json,152,2.0,0.0,115.0,88.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,40,0.5,0.0,115.0,86.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,136,0.5,0.0,115.0,85.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,56,2.0,0.0,121.0,121.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,120,8.0,0.8726646259971648,115.0,87.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,shipped-diagonal,encoded,minimax,w33-web-fits.json,73,2.0,0.0,115.0,74.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,signed-normal,encoded,minimax,w33-web-fits.json,89,2.0,0.0,115.0,74.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,inactive,straight,two-term-even,encoded,least-squares,w33-web-fits.json,104,4.0,0.0,115.0,86.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,170,2.0,0.0,124.3125,64.76712328767124,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,constant,encoded,minimax,w33-web-fits.json,11,2.0,0.0,124.3125,111.4041095890411,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,even,encoded,minimax,w33-web-fits.json,27,1.0,0.0,124.3125,74.63888888888889,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,gradient,encoded,least-squares,w33-web-fits.json,154,2.0,0.0,124.3125,82.22857142857143,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,isotropic-even,encoded,least-squares,w33-web-fits.json,42,4.0,0.0,124.3125,77.28571428571429,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,isotropic-two-axis,encoded,least-squares,w33-web-fits.json,138,0.5,0.0,124.3125,75.51428571428572,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,58,2.0,0.0,124.91428571428571,124.91428571428571,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,rotated-axis,encoded,minimax,w33-web-fits.json,123,0.5,1.6144295580947547,124.3125,75.56164383561644,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,shipped-diagonal,encoded,minimax,w33-web-fits.json,75,2.0,0.0,124.3125,113.63698630136986,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,signed-normal,encoded,minimax,w33-web-fits.json,91,2.0,0.0,124.3125,112.31506849315069,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,arc,two-term-even,encoded,least-squares,w33-web-fits.json,106,2.0,0.0,124.3125,82.22857142857143,0.0,1,672,21340,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,170,2.0,0.0,130.32236842105263,83.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,constant,encoded,least-squares,w33-web-fits.json,10,2.0,0.0,130.32236842105263,94.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,even,encoded,least-squares,w33-web-fits.json,26,2.0,0.0,130.32236842105263,84.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,gradient,encoded,least-squares,w33-web-fits.json,154,2.0,0.0,130.32236842105263,83.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,isotropic-even,encoded,minimax,w33-web-fits.json,43,0.5,0.0,130.32236842105263,80.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,isotropic-two-axis,encoded,minimax,w33-web-fits.json,139,0.5,0.0,130.32236842105263,66.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,one-sided-diagonal,encoded,minimax,w33-web-fits.json,59,2.0,0.0,130.32236842105263,84.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,rotated-axis,encoded,least-squares,w33-web-fits.json,122,1.0,1.5707963267948966,130.32236842105263,84.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,shipped-diagonal,encoded,least-squares,w33-web-fits.json,74,2.0,0.0,130.32236842105263,93.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,signed-normal,encoded,least-squares,w33-web-fits.json,90,2.0,0.0,130.32236842105263,94.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-dark-standard-glass0.5,rest,straight,two-term-even,encoded,least-squares,w33-web-fits.json,106,2.0,0.0,130.32236842105263,83.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,colour-gradient,encoded,least-squares,w33-web-fits.json,172,2.0,0.0,57.13333333333333,33.28767123287671,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,constant,encoded,minimax,w33-web-fits.json,13,2.0,0.0,57.13333333333333,37.41095890410959,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,even,encoded,minimax,w33-web-fits.json,29,0.5,0.0,57.13333333333333,37.23287671232877,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,gradient,encoded,minimax,w33-web-fits.json,157,2.0,0.0,57.13333333333333,39.465753424657535,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,isotropic-even,encoded,minimax,w33-web-fits.json,45,0.5,0.0,57.13333333333333,37.41095890410959,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,isotropic-two-axis,encoded,minimax,w33-web-fits.json,141,0.5,0.0,57.13333333333333,40.06849315068493,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,one-sided-diagonal,encoded,least-squares,w33-web-fits.json,60,2.0,0.0,57.13333333333333,48.11764705882353,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,rotated-axis,encoded,least-squares,w33-web-fits.json,124,8.0,0.8726646259971648,57.13333333333333,42.45205479452055,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,shipped-diagonal,encoded,least-squares,w33-web-fits.json,76,2.0,0.0,57.13333333333333,41.986301369863014,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,signed-normal,encoded,minimax,w33-web-fits.json,93,2.0,0.0,57.13333333333333,37.41095890410959,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,arc,two-term-even,encoded,minimax,w33-web-fits.json,109,2.0,0.0,57.13333333333333,37.41095890410959,0.0,1,672,21280,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,colour-gradient,encoded,least-squares,w33-web-fits.json,172,2.0,0.0,57.0,18.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,constant,encoded,least-squares,w33-web-fits.json,12,2.0,0.0,57.0,17.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,even,encoded,least-squares,w33-web-fits.json,28,0.5,0.0,57.0,43.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,gradient,encoded,least-squares,w33-web-fits.json,156,2.0,0.0,57.0,18.0,0.0,1,84,8232,0,not closed,all shapes
shipped-web,apple-macos-27.0-2x-light-standard-glass0.5,inactive,straight,isotropic-even,encoded,least-squares,w33-web-fits.json,44,0.5,0.0,57.0,19.0,0.0,1,84,8232,0,not closed,all shapes
